(0.047368, 1.814979, 0.146313)
(0.021441, 1.692244, 0.181978)
(0.026777, 1.689524, 0.167902)
(0.068466, 1.762036, 0.103687)
(0.055863, 1.713798, 0.105482)
(0.043878, 1.693942, 0.146189)
(0.063923, 1.797922, 0.126400)
(0.064558, 1.773611, 0.129893)
(0.054355, 1.838522, 0.112816)
(0.056444, 1.853628, 0.078265)
(0.054454, 1.802747, -0.009264)
(0.057905, 1.852578, 0.041757)
(0.055582, 1.831339, 0.010145)
(0.009817, 1.708729, 0.183668)
(0.078555, 1.783240, 0.018377)
(0.061539, 1.767691, -0.010204)
(0.012224, 1.751719, 0.163125)
(0.027317, 1.766541, -0.023372)
(0.042223, 1.670079, 0.128005)
(0.057554, 1.701125, 0.078338)
(0.026445, 1.649836, 0.159447)
(0.027317, 1.748451, -0.009805)
(0.059716, 1.750952, -0.027866)
(0.109849, 1.719109, 0.017855)
(0.098756, 1.662510, 0.110275)
(0.062920, 1.585931, 0.073418)
(0.084165, 1.628764, -0.017738)
(0.066822, 1.649173, -0.062573)
(0.053870, 1.745976, -0.020722)
(0.099869, 1.716759, 0.021229)
(0.087570, 1.661827, 0.111260)
(0.059632, 1.645989, -0.055577)
(0.074138, 1.627462, -0.014878)
(0.051884, 1.589093, 0.073495)
(0.020609, 1.044337, 0.182268)
(0.074118, 1.235665, 0.134068)
(0.037128, 0.899416, 0.127607)
(0.068938, 0.952219, 0.147981)
(0.175682, 1.141725, 0.100239)
(0.081397, 1.235666, -0.069502)
(0.168403, 1.141725, -0.004376)
(0.078465, 1.105413, -0.139505)
(0.151124, 1.086337, -0.076118)
(0.071067, 0.976241, -0.153327)
(0.086743, 0.960900, -0.120061)
(0.551984, 1.449422, 0.046285)
(0.555174, 1.443277, -0.120293)
(0.791490, 1.220923, 0.034612)
(0.793722, 1.218750, -0.046876)
(0.344205, 1.550445, 0.034273)
(0.247304, 1.626037, 0.034658)
(0.344205, 1.550445, -0.119029)
(0.247304, 1.626037, -0.118645)
(0.483205, 1.363933, 0.043902)
(0.494423, 1.367766, -0.122398)
(0.762818, 1.185284, 0.033618)
(0.767636, 1.186326, -0.047780)
(0.510821, 1.457780, 0.010196)
(0.516062, 1.459010, -0.097122)
(0.459662, 1.390351, 0.010196)
(0.462648, 1.394287, -0.097122)
(0.300265, 1.637966, 0.023293)
(0.304286, 1.637588, -0.108723)
(0.228207, 1.542992, 0.023293)
(0.232413, 1.548535, -0.108723)
(0.116346, 1.021223, -0.057679)
(0.116346, 1.021223, 0.081346)
(0.079438, 0.962318, 0.011834)
(0.153254, 1.080128, 0.011834)
(0.074694, 1.047321, 0.060986)
(0.100792, 1.088973, 0.011834)
(0.074694, 1.047321, -0.037319)
(0.048596, 1.005669, 0.011834)
(0.142444, 1.062875, -0.037319)
(0.157998, 0.995125, -0.037319)
(0.090248, 0.979571, -0.037319)
(0.184096, 1.036778, 0.011834)
(0.157998, 0.995125, 0.060986)
(0.131900, 0.953473, 0.011834)
(0.142444, 1.062876, 0.060986)
(0.090248, 0.979571, 0.060986)
(0.061028, 1.008523, 0.051967)
(0.061028, 1.008523, -0.028300)
(0.129046, 0.965906, -0.028300)
(0.129046, 0.965906, 0.051967)
(0.103646, 1.076541, 0.051967)
(0.103646, 1.076541, -0.028300)
(0.171664, 1.033923, -0.028300)
(0.171664, 1.033923, 0.051967)
(0.150989, 1.282298, 0.021359)
(0.094556, 1.168283, 0.021359)
(0.111893, 1.323711, 0.130672)
(0.111893, 1.323711, -0.087954)
(0.085524, 1.168283, -0.054215)
(0.085524, 1.168283, 0.096934)
(0.222635, 0.152180, -0.039337)
(0.168525, 0.152180, -0.039337)
(0.227616, 0.077780, 0.028999)
(0.163544, 0.077780, 0.028999)
(0.242304, 0.134350, -0.067431)
(0.148856, 0.134350, -0.067431)
(0.263700, 0.048884, -0.002837)
(0.137309, 0.048884, -0.002837)
(0.263700, -0.000636, -0.037325)
(0.137309, -0.000636, -0.037325)
(0.227616, 0.042201, 0.118296)
(0.163544, 0.042201, 0.118296)
(0.137309, 0.027257, 0.143666)
(0.137309, -0.000636, 0.144060)
(0.226059, 0.027257, 0.143666)
(0.263700, 0.032826, 0.105942)
(0.263700, -0.000636, 0.106415)
(0.226059, -0.000636, 0.144060)
(0.263700, 0.047827, 0.004326)
(0.263700, -0.000636, -0.027859)
(0.227616, 0.075437, 0.034879)
(0.163544, 0.075437, 0.034879)
(0.137309, 0.047460, 0.006810)
(0.137309, -0.000636, -0.025380)
(0.871224, 1.163590, 0.036284)
(0.874560, 1.163262, -0.033316)
(0.852840, 1.138186, 0.035628)
(0.856176, 1.137858, -0.033972)
(0.900285, 1.123240, 0.034475)
(0.903336, 1.122940, -0.028279)
(0.883728, 1.110560, 0.033843)
(0.886779, 1.110260, -0.028911)
(0.784910, 1.215901, 0.029346)
(0.787985, 1.215599, -0.037708)
(0.766681, 1.190711, 0.028695)
(0.769756, 1.190409, -0.038359)
(0.113240, 0.586569, -0.078022)
(0.082002, 0.582474, -0.051982)
(0.237841, 0.578378, -0.053337)
(0.119340, 0.511847, 0.070522)
(0.211883, 0.512478, 0.073223)
(0.204264, 0.581564, -0.080248)
(0.087530, 0.544880, 0.023013)
(0.237841, 0.539537, 0.022162)
(0.198080, 0.633585, -0.031797)
(0.103183, 0.598124, 0.047794)
(0.219874, 0.592545, 0.048005)
(0.118040, 0.636636, -0.030395)
(0.220407, 0.625059, -0.016884)
(0.097986, 0.630186, -0.015656)
(0.128667, 0.576870, 0.087793)
(0.199994, 0.573443, 0.087956)
(0.198080, 0.532476, -0.089110)
(0.103183, 0.497015, -0.009519)
(0.219874, 0.491436, -0.009308)
(0.118040, 0.535527, -0.087708)
(0.220407, 0.523950, -0.074197)
(0.097986, 0.529077, -0.072969)
(0.128667, 0.475761, 0.030480)
(0.199994, 0.472334, 0.030643)
(0.540349, 1.413919, 0.000192)
(0.547279, 1.405009, -0.075928)
(0.522297, 1.371832, 0.003338)
(0.528529, 1.363980, -0.073030)
(0.430966, 1.502657, -0.009998)
(0.438906, 1.492543, -0.086111)
(0.415900, 1.458808, -0.006868)
(0.423477, 1.449350, -0.083228)
(0.012860, 1.743493, 0.145231)
(0.028336, 1.743493, 0.129755)
(0.043813, 1.743493, 0.145231)
(0.028336, 1.743493, 0.160707)
(0.028336, 1.728017, 0.145231)
(0.028336, 1.758970, 0.145231)
(0.017393, 1.743493, 0.156174)
(0.017393, 1.754437, 0.145231)
(0.017393, 1.743493, 0.134287)
(0.017393, 1.732550, 0.145231)
(0.028336, 1.754437, 0.134287)
(0.039280, 1.743493, 0.134287)
(0.028336, 1.732550, 0.134287)
(0.039280, 1.754437, 0.145231)
(0.039280, 1.743493, 0.156174)
(0.039280, 1.732550, 0.145231)
(0.028336, 1.754437, 0.156174)
(0.028336, 1.732550, 0.156174)
(0.019401, 1.734558, 0.154166)
(0.019401, 1.734558, 0.136296)
(0.037272, 1.734558, 0.136296)
(0.037272, 1.734558, 0.154166)
(0.019401, 1.752428, 0.154166)
(0.019401, 1.752428, 0.136296)
(0.037272, 1.752428, 0.136296)
(0.037272, 1.752428, 0.154166)
(0.034763, 1.753187, 0.152849)
(0.041166, 1.742195, 0.143911)
(0.039963, 1.735472, 0.145676)
(0.031359, 1.735092, 0.152502)
(0.024256, 1.736612, 0.154753)
(0.041367, 1.748245, 0.145620)
(0.018946, 1.743683, 0.155049)
(0.027519, 1.751968, 0.156333)
(0.018780, 1.749661, 0.154674)
(0.167866, 0.161228, -0.148321)
(0.215612, 0.161228, -0.150009)
(0.154144, 0.161228, -0.135887)
(0.157057, 0.161228, -0.086097)
(0.172455, 0.161228, -0.063220)
(0.218259, 0.161228, -0.062044)
(0.230552, 0.161228, -0.137238)
(0.230552, 0.161228, -0.086005)
(0.230552, 0.129112, -0.086005)
(0.230552, 0.129112, -0.137238)
(0.218259, 0.129112, -0.062044)
(0.172455, 0.129112, -0.063220)
(0.157057, 0.129112, -0.086097)
(0.154144, 0.129112, -0.135887)
(0.215612, 0.129112, -0.150009)
(0.167866, 0.129112, -0.148321)
(0.878568, 1.158526, -0.031946)
(0.875311, 1.158846, 0.035799)
(0.857434, 1.136971, 0.035149)
(0.860691, 1.136651, -0.032596)
(0.906667, 1.113635, 0.034190)
(0.909365, 1.112181, -0.028564)
(0.886499, 1.108326, 0.033557)
(0.889197, 1.106872, -0.029197)
(0.917089, 1.073879, 0.029960)
(0.919788, 1.072425, -0.021708)
(0.896921, 1.068570, 0.029439)
(0.899619, 1.067116, -0.022228)
(0.818443, 1.135614, 0.028980)
(0.802401, 1.127500, 0.029455)
(0.814282, 1.144712, 0.044997)
(0.798240, 1.136598, 0.045473)
(0.803914, 1.167408, 0.006170)
(0.784437, 1.157557, 0.006747)
(0.799516, 1.177004, 0.024167)
(0.780039, 1.167153, 0.024744)
(0.833304, 1.111712, 0.041194)
(0.822106, 1.103285, 0.040772)
(0.831612, 1.113304, 0.053529)
(0.820413, 1.104877, 0.053107)
(0.818357, 1.134431, 0.035649)
(0.804760, 1.124200, 0.035136)
(0.816692, 1.135869, 0.049341)
(0.803095, 1.125638, 0.048828)
(0.000000, 1.643992, -0.039152)
(0.000000, 1.745445, 0.032751)
(-0.020891, 1.638726, -0.031723)
(-0.020891, 1.740180, 0.040181)
(-0.032508, 1.624942, -0.012273)
(-0.032508, 1.726395, 0.059630)
(-0.032508, 1.607903, 0.011768)
(-0.032508, 1.709355, 0.083672)
(-0.020891, 1.594118, 0.031218)
(-0.020891, 1.695570, 0.103122)
(0.000000, 1.588852, 0.038647)
(0.000000, 1.690305, 0.110551)
(-0.181952, 1.558712, -0.039770)
(-0.244000, 1.558712, -0.101817)
(-0.306047, 1.558712, -0.039770)
(-0.244000, 1.558712, 0.022278)
(-0.244000, 1.496665, -0.039770)
(-0.244000, 1.620759, -0.039770)
(-0.200126, 1.558712, 0.004104)
(-0.200126, 1.602586, -0.039770)
(-0.200126, 1.558712, -0.083644)
(-0.200126, 1.514838, -0.039770)
(-0.244000, 1.602586, -0.083644)
(-0.287874, 1.558712, -0.083644)
(-0.244000, 1.514838, -0.083644)
(-0.287874, 1.602586, -0.039770)
(-0.287874, 1.558712, 0.004104)
(-0.287874, 1.514838, -0.039770)
(-0.244000, 1.602586, 0.004104)
(-0.244000, 1.514838, 0.004104)
(-0.208177, 1.522889, -0.003947)
(-0.208177, 1.522889, -0.075593)
(-0.279823, 1.522889, -0.075593)
(-0.279823, 1.522889, -0.003947)
(-0.208177, 1.594535, -0.003947)
(-0.208177, 1.594535, -0.075593)
(-0.279823, 1.594535, -0.075593)
(-0.279823, 1.594535, -0.003947)
(-0.041233, 1.715613, 0.062205)
(-0.061088, 1.610137, 0.004833)
(-0.032945, 1.716313, 0.058049)
(-0.052800, 1.610837, 0.000678)
(-0.032205, 1.720634, 0.049849)
(-0.052060, 1.615158, -0.007522)
(-0.039754, 1.724255, 0.045805)
(-0.059609, 1.618779, -0.011567)
(-0.048043, 1.723554, 0.049961)
(-0.067898, 1.618079, -0.007411)
(-0.048782, 1.719234, 0.058161)
(-0.068637, 1.613758, 0.000789)
(-0.022404, 1.694110, 0.123379)
(-0.038088, 1.588158, 0.065595)
(-0.014534, 1.695532, 0.118635)
(-0.030218, 1.589580, 0.060852)
(-0.014760, 1.700008, 0.110489)
(-0.030445, 1.594056, 0.052705)
(-0.022856, 1.703062, 0.107086)
(-0.038541, 1.597111, 0.049302)
(-0.030726, 1.701640, 0.111829)
(-0.046411, 1.595688, 0.054046)
(-0.030500, 1.697164, 0.119976)
(-0.046184, 1.591212, 0.062193)
(0.000000, 1.326868, 0.174121)
(0.000000, 1.464968, 0.208327)
(-0.088300, 1.296118, 0.175444)
(-0.183374, 1.237437, 0.049189)
(-0.233031, 1.372352, 0.049408)
(-0.239415, 1.427824, 0.047223)
(-0.124382, 1.436696, 0.190866)
(-0.180324, 1.488150, 0.113847)
(0.000000, 1.590360, 0.145863)
(-0.068131, 1.587869, 0.128403)
(-0.224029, 1.594543, 0.067351)
(-0.125714, 1.638150, 0.091447)
(-0.183374, 1.237437, -0.076750)
(-0.233031, 1.372352, -0.076531)
(-0.226870, 1.411602, -0.075284)
(-0.120102, 1.257650, -0.106464)
(-0.169759, 1.390121, -0.119225)
(-0.169794, 1.444278, -0.121576)
(0.000000, 1.234314, -0.123458)
(0.228334, 1.592051, -0.138939)
(0.198214, 1.515240, -0.164108)
(-0.259603, 1.677653, -0.017674)
(-0.157376, 1.705749, -0.017471)
(-0.244853, 1.644763, 0.038833)
(-0.149376, 1.675322, 0.051047)
(-0.228334, 1.592829, -0.102131)
(0.000000, 1.673674, -0.126389)
(-0.247720, 1.643648, -0.073681)
(-0.122173, 1.692237, -0.085989)
(0.169794, 1.443917, -0.162795)
(-0.198214, 1.515601, -0.122889)
(-0.239142, 1.031503, 0.080164)
(-0.247395, 1.031503, -0.040167)
(-0.247395, 0.631448, 0.063278)
(-0.247395, 0.665297, -0.025970)
(-0.180014, 1.108550, 0.058505)
(-0.188267, 1.108550, -0.044315)
(-0.216021, 1.032139, 0.098470)
(-0.218531, 0.605788, 0.107065)
(-0.082995, 0.913965, 0.108837)
(-0.115624, 0.604741, 0.104128)
(-0.045265, 0.881510, 0.090100)
(-0.080252, 0.638874, 0.063401)
(-0.045265, 0.881275, -0.046141)
(-0.074105, 0.671714, -0.025163)
(-0.210058, 0.665455, -0.056435)
(-0.210063, 0.927881, -0.104496)
(-0.085449, 0.906315, -0.094297)
(-0.108841, 0.672998, -0.054769)
(-0.237379, 0.562734, 0.033280)
(-0.237379, 0.598492, -0.042303)
(-0.211036, 0.537285, 0.088487)
(-0.117115, 0.536575, 0.085849)
(-0.084833, 0.569210, 0.033903)
(-0.079223, 0.604040, -0.041152)
(-0.203303, 0.600747, -0.068895)
(-0.110925, 0.607218, -0.066916)
(-0.239641, 0.449128, -0.021166)
(-0.239641, 0.499986, -0.096341)
(-0.215188, 0.415798, 0.013734)
(-0.128009, 0.415472, 0.010787)
(-0.098044, 0.450054, -0.019427)
(-0.092836, 0.498421, -0.094189)
(-0.208011, 0.506802, -0.124496)
(-0.122263, 0.506091, -0.121304)
(-0.237812, 0.149814, -0.084252)
(-0.237812, 0.149814, -0.140583)
(-0.222635, 0.149814, -0.054669)
(-0.168525, 0.149814, -0.056059)
(-0.149925, 0.149814, -0.083691)
(-0.146693, 0.149814, -0.138932)
(-0.218180, 0.149814, -0.157364)
(-0.164958, 0.149814, -0.155483)
(-0.209741, 0.458371, -0.169089)
(-0.104485, 0.436535, -0.142867)
(-0.130918, 0.446209, -0.167232)
(-0.105470, 0.407663, -0.028626)
(-0.239497, 0.425762, -0.026141)
(-0.239336, 0.455079, -0.142708)
(-0.162845, 1.087246, 0.098470)
(-0.065620, 0.938222, 0.108837)
(-0.037764, 0.896980, 0.090100)
(-0.037826, 0.896753, -0.046141)
(-0.126930, 1.004601, -0.104496)
(-0.070001, 0.931488, -0.094297)
(-0.020264, 1.720659, 0.182303)
(-0.022618, 1.652514, 0.183660)
(-0.028842, 1.653096, 0.164612)
(-0.024711, 1.725952, 0.171192)
(-0.070144, 1.759253, 0.091683)
(-0.059764, 1.751266, 0.133933)
(-0.060711, 1.705485, 0.081916)
(-0.052474, 1.721779, 0.129539)
(-0.045291, 1.674200, 0.131832)
(-0.039644, 1.714100, 0.157026)
(-0.010132, 1.725189, 0.182438)
(-0.012356, 1.736666, 0.175225)
(-0.017905, 1.765495, 0.178432)
(-0.014962, 1.779305, 0.175509)
(-0.047647, 1.768814, 0.157774)
(-0.036053, 1.756467, 0.155479)
(-0.046963, 1.741666, 0.143445)
(-0.045042, 1.732615, 0.145821)
(-0.030225, 1.729475, 0.154929)
(-0.025129, 1.733226, 0.160798)
(-0.057825, 1.763114, 0.143086)
(-0.044946, 1.749813, 0.145746)
(-0.012447, 1.743671, 0.163630)
(-0.026300, 1.754825, 0.161705)
(-0.030821, 1.766599, 0.172161)
(-0.017302, 1.798828, 0.172031)
(-0.039338, 1.790722, 0.168282)
(-0.033105, 1.781957, 0.172650)
(-0.067023, 1.815896, 0.096226)
(-0.069506, 1.829332, 0.072386)
(-0.072072, 1.829533, 0.052487)
(-0.075455, 1.812796, 0.032124)
(-0.077740, 1.799935, 0.018906)
(-0.076162, 1.732635, 0.010227)
(-0.077225, 1.765187, 0.034897)
(-0.023547, 1.849815, 0.126750)
(-0.025346, 1.866371, 0.084830)
(-0.027317, 1.804021, -0.020511)
(-0.026845, 1.837242, 0.003386)
(-0.028268, 1.864164, 0.036165)
(-0.020203, 1.824567, 0.157993)
(-0.047368, 1.814979, 0.146313)
(-0.021441, 1.692244, 0.181978)
(-0.026777, 1.689524, 0.167902)
(-0.068466, 1.762036, 0.103687)
(-0.055863, 1.713798, 0.105482)
(-0.043878, 1.693942, 0.146189)
(-0.063923, 1.797922, 0.126400)
(-0.064558, 1.773611, 0.129893)
(-0.054355, 1.838522, 0.112816)
(-0.056444, 1.853628, 0.078265)
(-0.054454, 1.802747, -0.009264)
(-0.057905, 1.852578, 0.041757)
(-0.055582, 1.831339, 0.010145)
(-0.009817, 1.708729, 0.183668)
(-0.078555, 1.783240, 0.018377)
(-0.061539, 1.767691, -0.010204)
(-0.012224, 1.751719, 0.163125)
(-0.027317, 1.766541, -0.023372)
(-0.042223, 1.670079, 0.128005)
(-0.057554, 1.701125, 0.078338)
(-0.026445, 1.649836, 0.159447)
(-0.027317, 1.748451, -0.009805)
(-0.059716, 1.750952, -0.027866)
(-0.109849, 1.719109, 0.017855)
(-0.098756, 1.662510, 0.110275)
(0.000000, 1.765475, -0.048719)
(0.000000, 1.658496, -0.083055)
(-0.062920, 1.585931, 0.073418)
(-0.084165, 1.628764, -0.017738)
(-0.066822, 1.649173, -0.062573)
(-0.053870, 1.745976, -0.020722)
(-0.099869, 1.716759, 0.021229)
(-0.087569, 1.661827, 0.111260)
(0.000000, 1.757214, -0.036859)
(-0.059632, 1.645989, -0.055577)
(0.000000, 1.651460, -0.076875)
(-0.074138, 1.627462, -0.014878)
(-0.051884, 1.589093, 0.073495)
(0.000000, 1.044337, 0.182268)
(-0.020609, 1.044337, 0.182268)
(0.000000, 1.234614, 0.134068)
(-0.074118, 1.235665, 0.134068)
(0.000000, 0.899416, 0.127607)
(-0.037128, 0.899416, 0.127607)
(-0.068938, 0.952219, 0.147981)
(0.000000, 0.952219, 0.147523)
(-0.175682, 1.141725, 0.100239)
(-0.081397, 1.235666, -0.069502)
(-0.168403, 1.141725, -0.004376)
(-0.078465, 1.105413, -0.139505)
(-0.151124, 1.086337, -0.076118)
(-0.071067, 0.976241, -0.153327)
(-0.086743, 0.960900, -0.120061)
(0.000000, 0.976241, -0.153327)
(0.000000, 1.105413, -0.139505)
(0.000000, 1.235666, -0.069501)
(0.000000, 0.960900, -0.120061)
(-0.551985, 1.449422, 0.046285)
(-0.555174, 1.443277, -0.120293)
(-0.791491, 1.220923, 0.034612)
(-0.793722, 1.218750, -0.046876)
(-0.343049, 1.550745, 0.034273)
(-0.246149, 1.626337, 0.034658)
(-0.343049, 1.550745, -0.119029)
(-0.246149, 1.626337, -0.118645)
(-0.483205, 1.363933, 0.043902)
(-0.494423, 1.367766, -0.122398)
(-0.762818, 1.185284, 0.033618)
(-0.767636, 1.186326, -0.047780)
(-0.510821, 1.457780, 0.010196)
(-0.516062, 1.459010, -0.097122)
(-0.459663, 1.390351, 0.010196)
(-0.462649, 1.394287, -0.097122)
(-0.300265, 1.637966, 0.023293)
(-0.304286, 1.637588, -0.108723)
(-0.228207, 1.542992, 0.023293)
(-0.232413, 1.548535, -0.108723)
(-0.116346, 1.021223, -0.057679)
(-0.116346, 1.021223, 0.081346)
(-0.079438, 0.962318, 0.011834)
(-0.153254, 1.080128, 0.011834)
(-0.074694, 1.047321, 0.060986)
(-0.100792, 1.088973, 0.011834)
(-0.074694, 1.047321, -0.037319)
(-0.048596, 1.005669, 0.011834)
(-0.142444, 1.062876, -0.037319)
(-0.157998, 0.995126, -0.037319)
(-0.090248, 0.979571, -0.037319)
(-0.184096, 1.036778, 0.011834)
(-0.157998, 0.995125, 0.060986)
(-0.131900, 0.953473, 0.011834)
(-0.142444, 1.062876, 0.060986)
(-0.090248, 0.979571, 0.060986)
(-0.061028, 1.008523, 0.051967)
(-0.061028, 1.008523, -0.028300)
(-0.129046, 0.965906, -0.028300)
(-0.129046, 0.965906, 0.051967)
(-0.103646, 1.076541, 0.051967)
(-0.103646, 1.076541, -0.028300)
(-0.171664, 1.033924, -0.028300)
(-0.171664, 1.033924, 0.051967)
(0.000000, 1.356883, 0.155240)
(-0.150989, 1.282298, 0.021359)
(0.000000, 1.356884, -0.112521)
(0.000000, 1.168283, -0.071200)
(-0.094556, 1.168283, 0.021359)
(0.000000, 1.168283, 0.113919)
(-0.111893, 1.323711, 0.130672)
(-0.111893, 1.323711, -0.087954)
(-0.085524, 1.168283, -0.054215)
(-0.085524, 1.168283, 0.096934)
(-0.222635, 0.152180, -0.039337)
(-0.168525, 0.152180, -0.039337)
(-0.227616, 0.077780, 0.028999)
(-0.163544, 0.077780, 0.028999)
(-0.242304, 0.134350, -0.067431)
